# N_THREADS FFTW_avg MKL_avg  FFTW_stddev MKL_stddev

1	40.00627	6.361478	0.080346583277974	0.014513157861441
2	9.890801	3.907924	0.020031016754579	0.009578683741633
4	5.833469	2.930589	0.016412677654112	0.133234956745176
8	3.928429	2.495106	0.00989444451307	0.026459302165989
16	2.71805	2.515941	0.014645065152922	0.025809110127154
24	2.872558	2.354897	0.2118779149416	0.017977425999168
